ID,Response
51170,0.39064576199595463
51171,0.28675869704321216
51172,0.2773833250712719
51173,0.21244947569936867
51174,0.2997453182211832
51175,0.32004773050086044
51176,0.2880884357566206
51177,0.3697782409718558
51178,0.3209813058041703
51179,0.34797193327590675
51180,0.3175868486321111
51181,0.3010527607178058
51182,0.33058692322900346
51183,0.30888439474845536
51184,0.34796264357215306
51185,0.33279922534440887
51186,0.34020136016810343
51187,0.3225179496507059
51188,0.2880881959311181
51189,0.31250999392965656
51190,0.26096854864048635
51191,0.3393475728196319
51192,0.3464670685289777
51193,0.2629676242299924
51194,0.3299289137622215
51195,0.31420683745074224
51196,0.3216215598051421
51197,0.3242753637785628
51198,0.3210389942061263
51199,0.31818097255260114
51200,0.34576895252753703
51201,0.27826008050329454
51202,0.3068308308720578
51203,0.30167122296055693
51204,0.3988011246346973
51205,0.29364608438415923
51206,0.15106358702136752
51207,0.20375591316740765
51208,0.28229649577016425
51209,0.2826450462683887
51210,0.11118507001185182
51211,0.3207114053672244
51212,0.31239277221063694
51213,0.19524378212743138
51214,0.28714865383200394
51215,0.12551395150676123
51216,0.2789631695411244
51217,0.2789691573225135
51218,0.20356210048910134
51219,0.30332199838535906
51220,0.26727348916512617
51221,0.23482399906695672
51222,0.2939555674220314
51223,0.18192776934009522
51224,0.336210417532034
51225,0.3227200105095003
51226,0.28233946081219613
51227,0.3004818512350588
51228,0.25082003099695055
51229,0.25854679737183817
51230,0.3444253520233539
51231,0.28097858562251077
51232,0.18781633835994527
51233,0.2766975710622714
51234,0.327800898875354
51235,0.29364590542520175
51236,0.26710045268744376
51237,0.3003542587926772
51238,0.12025544585764383
51239,0.30678140794338604
51240,0.23660374397825987
51241,0.2964074634162692
51242,0.3023403955439464
51243,0.31804916945158374
51244,0.34188507681135444
51245,0.380116213829515
51246,0.31458002280073893
51247,0.2566948397207143
51248,0.22027420648209298
51249,0.1091447464833661
51250,0.28570966847062784
51251,0.3343313373110678
51252,0.2750244263546883
51253,0.11829357758658002
51254,0.2773108149884564
51255,0.35638655973502714
51256,0.32035338747603886
51257,0.32876016509399575
51258,0.2464002755294254
51259,0.11385191997482336
51260,0.29277301898440655
51261,0.3050885087307195
51262,0.344491886752885
51263,0.27532787951638477
51264,0.300721127035761
51265,0.21527139471185425
51266,0.32027846653586234
51267,0.28114431029138104
51268,0.2759470642076878
51269,0.3083560436032419
51270,0.32058275905075684
51271,0.350657270234305
51272,0.3165083413508543
51273,0.2903600715155086
51274,0.18858623368525396
51275,0.1542288188992784
51276,0.35762720146895016
51277,0.2749949278229871
51278,0.3176136231197604
51279,0.3726408054295307
51280,0.3137803038121219
51281,0.1686358516003394
51282,0.27622740957812725
51283,0.11951004432140415
51284,0.348188849372697
51285,0.11442545123598424
51286,0.31645669830076123
51287,0.28247459810743514
51288,0.3055087164731461
51289,0.2976505611038112
51290,0.21935854178591924
51291,0.11519811409180632
51292,0.27839394504058174
51293,0.26089331464391774
51294,0.3217299317599854
51295,0.2678713911360335
51296,0.33200109580198883
51297,0.14193106155334392
51298,0.16284008831254132
51299,0.11469925293015652
51300,0.28489887562969896
51301,0.36248233631185267
51302,0.2813337428159858
51303,0.22663712642432707
51304,0.3311292920385109
51305,0.368909104067502
51306,0.3603055240848275
51307,0.28181476989481385
51308,0.23113305234566522
51309,0.3479281451007341
51310,0.2556201642061376
51311,0.30408102100736684
51312,0.3156972827449321
51313,0.3146816623097215
51314,0.29178243871698784
51315,0.3557138485301617
51316,0.21834255745438375
51317,0.28422025471314216
51318,0.3301144261515826
51319,0.17595132982310407
51320,0.3339233769179647
51321,0.2913763981776884
51322,0.3146907259057471
51323,0.26729602836486943
51324,0.2408338996343024
51325,0.31619189093670397
51326,0.3573146035972674
51327,0.25608336324397907
51328,0.35426740371167365
51329,0.42451616386857943
51330,0.28686119459098147
51331,0.303153229510044
51332,0.3665481075792058
51333,0.30751932004740606
51334,0.2118063799138148
51335,0.3926777064703208
51336,0.25299197542966767
51337,0.28154237921319536
51338,0.14987210435298487
51339,0.1893038048295284
51340,0.3609366586116061
51341,0.20145224005486898
51342,0.29818177206822993
51343,0.27420297830638424
51344,0.3385000752306652
51345,0.15810844089001286
51346,0.28778690867650053
51347,0.23720381429448884
51348,0.17407166109094288
51349,0.3053307009547542
51350,0.3443675243160682
51351,0.11848089566938605
51352,0.3358553833923906
51353,0.27535095510777247
51354,0.17264511115726303
51355,0.29084967317587873
51356,0.28585315725008653
51357,0.2876621946717771
51358,0.22585133247992126
51359,0.29660878940564805
51360,0.14673693230882362
51361,0.35972563160735727
51362,0.3593901218993592
51363,0.27184746454909386
51364,0.3753968497284963
51365,0.2878949451103531
51366,0.3047701611621676
51367,0.3211134359190823
51368,0.3074303238070291
51369,0.27513253659281106
51370,0.2922216958879491
51371,0.31467202876882033
51372,0.3119756867260948
51373,0.26713855789969826
51374,0.28988644411708975
51375,0.35300506234561413
51376,0.3057227126883101
51377,0.1776410925416464
51378,0.37083736990114885
51379,0.29964753798367355
51380,0.3532217924282353
51381,0.11603387290742
51382,0.28128448830750036
51383,0.3039710143155254
51384,0.3066768618696064
51385,0.28133903428356766
51386,0.2977990733807553
51387,0.30378053583554854
51388,0.19903928344228916
51389,0.3524932322029328
51390,0.24079106689112448
51391,0.32157174999424015
51392,0.31950545458746193
51393,0.3274400226305077
51394,0.29979140616631483
51395,0.2948552284573206
51396,0.36684269408403175
51397,0.2846606322073259
51398,0.31225253132533287
51399,0.3248734583414842
51400,0.3275540913629837
51401,0.3153303419733206
51402,0.28825706698945497
51403,0.38142847053069984
51404,0.2751358700301779
51405,0.2611739740192028
51406,0.21356312745072753
51407,0.30523082876705565
51408,0.21034792395518473
51409,0.34145816258347683
51410,0.18650994229347181
51411,0.282955564965307
51412,0.34879368457865
51413,0.44813691914179127
51414,0.3015730661738867
51415,0.28723151524887525
51416,0.27998334591295704
51417,0.27891769067508176
51418,0.20339334887475902
51419,0.2896543307715194
51420,0.3248856726559546
51421,0.12323494984293851
51422,0.259862548491026
51423,0.2577729155835392
51424,0.25486329734825325
51425,0.31030279099304614
51426,0.2768699855412945
51427,0.2789864657144444
51428,0.3131943567069319
51429,0.3392275319780357
51430,0.34818560526832565
51431,0.30881082032449897
51432,0.2694478690445881
51433,0.32908691955055597
51434,0.2548138988313876
51435,0.17361355951471674
51436,0.24394299763137456
51437,0.293786115040236
51438,0.22857866383636355
51439,0.27754743309168867
51440,0.28586704563961407
51441,0.3045281714711261
51442,0.34394606901169333
51443,0.29126136128688745
51444,0.38821816476247994
51445,0.36880255222298153
51446,0.3063881630432743
51447,0.25752644628235094
51448,0.3479290529075133
51449,0.3212510012540878
51450,0.3175403134770221
51451,0.31359372110556694
51452,0.1179662988119142
51453,0.28668236858197066
51454,0.2379698743500541
51455,0.11279110788660222
51456,0.1945804989170735
51457,0.2768574659653938
51458,0.2964056975330577
51459,0.28085493001356426
51460,0.2927248708059301
51461,0.31943963497670863
51462,0.30883980640613523
51463,0.3584781525118812
51464,0.1995838663256732
51465,0.31464294293181144
51466,0.19765271262003284
51467,0.2807031793034689
51468,0.1116020194066522
51469,0.28698478524769383
51470,0.28705619755636647
51471,0.30904627992670614
51472,0.31700612723588256
51473,0.23650101052681718
51474,0.21105011865373086
51475,0.30387220288994915
51476,0.2682925790998712
51477,0.2794310612575086
51478,0.3167194402060745
51479,0.3290930522257785
51480,0.2892569080931121
51481,0.3254211807913164
51482,0.25439458543094
51483,0.30782522850368144
51484,0.38166762068523974
51485,0.3405548870417066
51486,0.29046550238247065
51487,0.37075872084560857
51488,0.35062430831844316
51489,0.33158800941198663
51490,0.29419646843374075
51491,0.3146386603824178
51492,0.2856073086274138
51493,0.3082426957613681
51494,0.30924422117659595
51495,0.291250550934944
51496,0.219174111438151
51497,0.336572552797927
51498,0.28286518563750934
51499,0.31703794693686127
51500,0.2218954129763838
51501,0.3582823943458223
51502,0.32565433493980817
51503,0.3256032453667303
51504,0.3174588197502719
51505,0.3402480479679298
51506,0.37193644410069365
51507,0.28447910775821744
51508,0.29109270038435564
51509,0.34950545230641605
51510,0.20083717933776574
51511,0.32248009273411604
51512,0.2451089296235273
51513,0.11871769141878905
51514,0.28141908077944117
51515,0.2944941211929602
51516,0.2989525756275294
51517,0.2367219761866582
51518,0.12028382704695936
51519,0.3155251373285325
51520,0.3045154436065106
51521,0.3080105888128915
51522,0.35503178016284354
51523,0.3288245292071125
51524,0.36455212237868934
51525,0.17835043373448561
51526,0.3061174457171364
51527,0.27284227072328615
51528,0.3136282660764095
51529,0.24231235520907113
51530,0.38253386845158693
51531,0.14848318239822497
51532,0.2827341768566439
51533,0.2516535916190473
51534,0.3467620243024972
51535,0.3243451730168022
51536,0.36395195779183453
51537,0.3276691447642227
51538,0.391679951415
51539,0.25801773001827916
51540,0.2470271176153636
51541,0.31489863636223214
51542,0.3414045229145224
51543,0.30395545044378525
51544,0.3170427433751488
51545,0.38019805618055486
51546,0.20290963563568631
51547,0.35967548476949646
51548,0.2925001119444844
51549,0.3416610193579006
51550,0.3213229417249949
51551,0.29529660880796194
51552,0.2585601979932706
51553,0.17414214865227667
51554,0.26596503592587417
51555,0.36446402749005424
51556,0.27347694609638945
51557,0.15248744062416475
51558,0.30919502945820554
51559,0.30677949028588164
51560,0.2407330914077274
51561,0.2703718779271898
51562,0.3033337105528628
51563,0.26575381893923683
51564,0.33722036471485034
51565,0.32688652461991535
51566,0.37295605689852895
51567,0.30715896301395584
51568,0.3346931183710564
51569,0.2758697576864206
51570,0.18634940601839184
51571,0.2930566429663749
51572,0.19853823240607552
51573,0.30695591824088825
51574,0.26949898444859544
51575,0.32419194999668566
51576,0.2644230932269484
51577,0.33666107792864475
51578,0.3052738641341737
51579,0.29760301792092336
51580,0.21366960126985823
51581,0.30649714347461215
51582,0.27544219856369734
51583,0.25683807593320795
51584,0.29760614381818556
51585,0.3275576160052242
51586,0.3257056577943582
51587,0.3116152525954409
51588,0.3950694578820966
51589,0.2883117596735968
51590,0.28974703314956807
51591,0.3478619047941104
51592,0.28650347717226254
51593,0.16180032637645603
51594,0.28837215750670186
51595,0.30052782386121535
51596,0.375154044820015
51597,0.3157036415181036
51598,0.33651525456786024
51599,0.3166327467694054
51600,0.28238080647094055
51601,0.3432014262021016
51602,0.28678538881472904
51603,0.32768384339109524
51604,0.34573267631865595
51605,0.31342030285950345
51606,0.32063552727587014
51607,0.3363539095724561
51608,0.32934435538025764
51609,0.11257305639595153
51610,0.4083046368991621
51611,0.2783994621614284
51612,0.3645501512518234
51613,0.38584854413684494
51614,0.287052384005453
51615,0.2656310775606132
51616,0.2630043331628252
51617,0.3378856521760909
51618,0.32463993460876583
51619,0.31460979957888835
51620,0.326653072357774
51621,0.2889813940269366
51622,0.3199939846885943
51623,0.28316283160285466
51624,0.25154674070481353
51625,0.17336481493607056
51626,0.2878389007036467
51627,0.33335279350106684
51628,0.2941584775109923
51629,0.27722464475723585
51630,0.29323042384319187
51631,0.25209185885708363
51632,0.26359113215292257
51633,0.31410958354484786
51634,0.35601450894524406
51635,0.2191576892166441
51636,0.3540899281553217
51637,0.4051870905562545
51638,0.3151487502959984
51639,0.35617293541290096
51640,0.2900099280965289
51641,0.31554418359208813
51642,0.329948969924777
51643,0.3180309119379249
51644,0.2755571315923141
51645,0.31126833906133045
51646,0.31261418621691783
51647,0.25846450794034276
51648,0.20280271348982448
51649,0.3365258297162537
51650,0.2748576994594738
51651,0.24066913894810454
51652,0.3733896061928313
51653,0.42224263568596915
51654,0.32514104033980873
51655,0.3804698226215929
51656,0.2971217881914627
51657,0.29815546365489365
51658,0.2814381345157183
51659,0.24071071463096166
51660,0.2922637934570095
51661,0.3060171663600495
51662,0.3005632436170239
51663,0.2805941109619832
51664,0.32145332304504654
51665,0.30104651048638403
51666,0.35535805270568427
51667,0.26677436343243494
51668,0.15137771084078466
51669,0.28503222870286116
51670,0.2190836927642724
51671,0.4459950016301161
51672,0.2626537792646298
51673,0.30141408447170903
51674,0.2736748359900413
51675,0.3021322948480091
51676,0.28461028582446163
51677,0.22177513964070034
51678,0.2091849854740123
51679,0.12305691404475476
51680,0.3253856811159879
51681,0.2615810432170539
51682,0.34035829502041154
51683,0.31652464427912996
51684,0.3390800823649391
51685,0.31257475086171455
51686,0.2480109774976576
51687,0.29460368459172964
51688,0.36666878998021585
51689,0.3387747059527416
51690,0.27182095063857703
51691,0.37792130352256625
51692,0.22918895132665953
51693,0.38150566008313624
51694,0.3843974373204073
51695,0.3546284975921443
51696,0.3372628554488454
51697,0.3039654783029045
51698,0.29765098051888766
51699,0.1777164928637293
51700,0.29709667830971925
51701,0.30658920368285303
51702,0.2716328950388981
51703,0.352819670192528
51704,0.25916565816195
51705,0.27157340157368415
51706,0.3813670700470144
51707,0.34108060799719525
51708,0.17111268138306399
51709,0.2184412808033355
51710,0.16054441622261156
51711,0.3140651161428053
51712,0.25250760490546176
51713,0.31921352197503877
51714,0.282109283080661
51715,0.3096167328645868
51716,0.28021028788734414
51717,0.33411658849186365
51718,0.29758242498349297
51719,0.3236486613262837
51720,0.39616877162423547
51721,0.18990970852043057
51722,0.31875734158861163
51723,0.31358504642200524
51724,0.30311861767002696
51725,0.30606971231370517
51726,0.21988822651539724
51727,0.3372356661293844
51728,0.322547522436735
51729,0.2543178449713066
51730,0.3100397807807953
51731,0.27100739221883086
51732,0.2780557412207436
51733,0.2894740383351918
51734,0.34967559627805056
51735,0.2832382550521764
51736,0.31488068348512216
51737,0.2775363866964345
51738,0.31575629083785
51739,0.43319152872961536
51740,0.40220726633033355
51741,0.3196628805235922
51742,0.41633478853851236
51743,0.38340795286945817
51744,0.1819938927647303
51745,0.33998027280651033
51746,0.21685702156511605
51747,0.24566766956132854
51748,0.261007794892866
51749,0.18177587076442642
51750,0.3067136299056572
51751,0.11523961168221164
51752,0.3743254971565616
51753,0.32810900025692585
51754,0.27920361378020075
51755,0.20596459740000297
51756,0.35717325126700156
51757,0.32855208752983583
51758,0.21410911262841287
51759,0.32849949921073696
51760,0.3674938715444914
51761,0.35835763177388
51762,0.3054827855143943
51763,0.3076155888052791
51764,0.3276419667358691
51765,0.31540820141392556
51766,0.2852942554440072
51767,0.3527026415210158
51768,0.2911613706845956
51769,0.2984686047841348
51770,0.3258349089670001
51771,0.3068064074661928
51772,0.3671460351043959
51773,0.28215053271441987
51774,0.31041707404747243
51775,0.16783047314680144
51776,0.1995592489288152
51777,0.30742773836537923
51778,0.32934836549921653
51779,0.3172279231191544
51780,0.3160467080052951
51781,0.313732698468755
51782,0.2224988298868648
51783,0.3496908196257594
51784,0.2852252129958675
51785,0.29715937515061785
51786,0.2257281895773871
51787,0.2797177768804689
51788,0.3117442727851471
51789,0.2894408389496022
51790,0.2913313867073225
51791,0.26146663616004356
51792,0.11786452266591305
51793,0.3342895615053522
51794,0.28739999895711044
51795,0.31981253861650427
51796,0.3327799563675871
51797,0.3476761818060064
51798,0.3006402120312104
51799,0.2730582648435099
51800,0.17152747685618747
51801,0.17370372807506224
51802,0.2872247270894067
51803,0.3050305000423738
51804,0.3116259459889504
51805,0.29622059413478097
51806,0.2859720885250094
51807,0.28929897422789813
51808,0.29351496404570254
51809,0.29439413096533806
51810,0.2988589378800971
51811,0.2663721853356756
51812,0.2639070060065359
51813,0.1777272362812486
51814,0.3240092982107134
51815,0.2594145031924001
51816,0.32939778681163134
51817,0.2943816118076078
51818,0.1117779361295748
51819,0.34470355447358675
51820,0.3520172536166126
51821,0.30851377855828443
51822,0.2914948602441116
51823,0.35634132601378454
51824,0.11438787859639081
51825,0.35402093069867197
51826,0.2592878272519942
51827,0.26563411510685014
51828,0.16793665592673554
51829,0.34335829610767377
51830,0.11917765394884786
51831,0.23971260588284043
51832,0.26553383170428624
51833,0.2884038125946663
51834,0.30861078951861715
51835,0.2240187807083655
51836,0.27729815878739716
51837,0.2894995648103695
51838,0.21679117966326075
51839,0.20236391043813978
51840,0.3673011063377894
51841,0.28743477718482296
51842,0.3167186243978663
51843,0.2689532262993236
51844,0.29865377816591876
51845,0.2118815824558617
51846,0.3433492208634207
51847,0.27929402817423116
51848,0.3475866675396094
51849,0.2884845611846112
51850,0.24490611269266377
51851,0.3456833347439537
51852,0.2726201522693271
51853,0.33706402399394386
51854,0.2829182875826582
51855,0.3136811000009157
51856,0.28271073012249026
51857,0.271425793876943
51858,0.4206170222969206
51859,0.23190431051594965
51860,0.16154910399891803
51861,0.28289031124221065
51862,0.3107424077676627
51863,0.18338976769675813
51864,0.30004644987039947
51865,0.26134198545495496
51866,0.29736774014915596
51867,0.24264455277682334
51868,0.3135769709954763
51869,0.21363281958730224
51870,0.2611445662864883
51871,0.2971501499725261
51872,0.3252322112250172
51873,0.363525562129783
51874,0.22070800973188182
51875,0.3872065040483995
51876,0.18999016574692065
51877,0.32298695130583877
51878,0.28980068112165913
51879,0.3443394215941534
51880,0.28484964967571125
51881,0.2781718799017231
51882,0.31910124989083244
51883,0.26899627426879297
51884,0.25865260574899074
51885,0.3304930529578577
51886,0.3206916665944538
51887,0.2963561396190987
51888,0.37046655432771136
51889,0.29011558448466346
51890,0.21757348550853775
51891,0.30821078075578734
51892,0.28733079459497046
51893,0.27785561385157287
51894,0.3537038187571828
51895,0.30236989551466775
51896,0.29729326158130764
51897,0.327142487753281
51898,0.3027082868437672
51899,0.26634001871898755
51900,0.3039568042365256
51901,0.29637480129077487
51902,0.18741771791933673
51903,0.33224118921430357
51904,0.36042209534925307
51905,0.2619867104368893
51906,0.31846821271813297
51907,0.33156720374751075
51908,0.2839871004824453
51909,0.2630312408269526
51910,0.3721505715330621
51911,0.22467460854890448
51912,0.17785803624607546
51913,0.3273392077147125
51914,0.33376526738781537
51915,0.2879560643140465
51916,0.11534028864845695
51917,0.31085861524561514
51918,0.1839039854450753
51919,0.2431331975756163
51920,0.3440596493203434
51921,0.2834506402839055
51922,0.16648692453148653
51923,0.3063976969533696
51924,0.23268546814584093
51925,0.29535823580489595
51926,0.33542386268856583
51927,0.30938361421533134
51928,0.32347694184470055
51929,0.2258797802883057
51930,0.30075268996684634
51931,0.3316886203607193
51932,0.33487870231783334
51933,0.3165328379448673
51934,0.2907465438107821
51935,0.3521558055586734
51936,0.3632483842714935
51937,0.31417274333169354
51938,0.20447392410339216
51939,0.3511681751874008
51940,0.28933076345891634
51941,0.3000326421036764
51942,0.36368156318467937
51943,0.2805205725571411
51944,0.2236874531685567
51945,0.320905373478948
51946,0.1133493562097386
51947,0.38010435872426995
51948,0.3768852710416456
51949,0.31127241707566766
51950,0.11151559768412866
51951,0.2151879239688638
51952,0.2988625504265494
51953,0.3058270320912276
51954,0.32010429964067433
51955,0.24551875718195398
51956,0.36803294842147566
51957,0.38034771768332315
51958,0.29637858160211045
51959,0.23822733427530177
51960,0.11889255825981868
51961,0.3302467265373169
51962,0.3246054377203008
51963,0.1848665544959361
51964,0.378074577293555
51965,0.14751610867329296
51966,0.3106410935246846
51967,0.4137826359577197
51968,0.3263578244972301
51969,0.26965122264590996
51970,0.30256410875962436
51971,0.2440771579995406
51972,0.428264057574411
51973,0.30085740054758137
51974,0.33030568853258585
51975,0.30871058650799654
51976,0.3160095392276999
51977,0.2554639720815083
51978,0.35200321474376517
51979,0.34113130704540257
51980,0.38644494001567953
51981,0.3187038638245976
51982,0.2675756665339113
51983,0.3114697384623969
51984,0.3452334973980071
51985,0.23134974013763498
51986,0.30012720718817354
51987,0.18387931951003544
51988,0.308663135779803
51989,0.2955098949452538
51990,0.2757656163126621
51991,0.3239659569048742
51992,0.30874474238576666
51993,0.3745034052718713
51994,0.28244093964818545
51995,0.34553858096661144
51996,0.29447561742491135
51997,0.33017849194215587
51998,0.16198514349004633
51999,0.272522598888553
52000,0.30568091472780734
52001,0.21259216357034255
52002,0.268054243651048
52003,0.3435268894394266
52004,0.2948483910634391
52005,0.3253460128045581
52006,0.26970483503449305
52007,0.27931515132241724
52008,0.25105343996733487
52009,0.3224868111650347
52010,0.31542031155842015
52011,0.3591089659817749
52012,0.29655247435234794
52013,0.29517384573618904
52014,0.279840395418873
52015,0.22005248136961444
52016,0.3160274811853931
52017,0.16867476538203507
52018,0.35689261267681516
52019,0.18986124041957325
52020,0.26484705512474493
52021,0.29727238876608914
52022,0.16127112677876304
52023,0.2627067536321469
52024,0.30355841710911574
52025,0.29905740822570615
52026,0.2718203222688895
52027,0.3108991573264158
52028,0.29947170915477284
52029,0.38298131916681094
52030,0.19562219677856635
52031,0.3366454957393703
52032,0.21266131779733305
52033,0.31580375868619043
52034,0.2796430744202475
52035,0.3476725086926744
52036,0.2191232005335193
52037,0.28114014904291995
52038,0.13722161983824624
52039,0.2912965039242753
52040,0.30703628442089925
52041,0.3311041341532915
52042,0.2991153244431818
52043,0.1864694018358431
52044,0.3008842894614962
52045,0.3149839864816619
52046,0.45900574229982993
52047,0.3052064068861893
52048,0.32083681769524386
52049,0.24031899935639264
52050,0.31439053914899806
52051,0.3876482479189748
52052,0.33751364140419327
