iter	Logloss
133	0.3961963159
134	0.3957453848
135	0.3950367031
136	0.3946337749
137	0.394482846
138	0.3943254782
139	0.394103853
140	0.3937264695
141	0.3935730435
142	0.3933406988
143	0.3932122206
144	0.3927711489
145	0.3922032409
146	0.3918721696
147	0.3916142298
148	0.3913850404
149	0.3912472318
150	0.3910954031
151	0.390958874
152	0.39087396
153	0.3907813045
154	0.3905320064
155	0.3903888826
156	0.3901604457
157	0.3899116773
158	0.3897026775
159	0.3895949852
160	0.3894119659
161	0.3892246786
162	0.3891085598
163	0.3890581682
164	0.3886560197
165	0.3885368666
166	0.3884656953
167	0.3881115592
168	0.3879890896
169	0.3878418256
170	0.3873341097
171	0.3868994058
172	0.3867030463
173	0.3865293214
174	0.3864362256
175	0.386231124
176	0.38590211
177	0.3857624817
178	0.3853053388
179	0.3852133755
180	0.3849157021
181	0.3845145504
182	0.3841540523
183	0.3839824644
184	0.383923445
185	0.3837355014
186	0.3836466699
187	0.3835599889
188	0.3834296998
189	0.3832059972
190	0.383067314
191	0.3829410692
192	0.3827687476
193	0.3826297
194	0.382406425
195	0.3823150126
196	0.3822323756
197	0.3819282988
198	0.3817422906
199	0.3813427857
200	0.3812015933
201	0.3809891294
202	0.3808710821
203	0.3807707811
204	0.3806742147
205	0.3804467579
206	0.3802747667
207	0.3800440961
208	0.3799481344
209	0.3798462243
210	0.3795065972
211	0.3791975566
212	0.3791127956
213	0.3790299599
214	0.3788193855
215	0.3786999621
216	0.3786116958
217	0.3783463433
218	0.3782030812
219	0.3779231674
220	0.3778622254
221	0.377709904
222	0.3775753618
223	0.37721659
224	0.3768911074
225	0.3767520466
226	0.3765280469
227	0.3763486657
228	0.376115044
229	0.375725817
230	0.3755675181
231	0.3754817763
232	0.3754084773
233	0.3750942418
234	0.375015038
235	0.3749381168
236	0.374624317
237	0.3743467571
238	0.3740519692
239	0.3737053372
240	0.3735205091
241	0.3734388542
242	0.3732615392
243	0.3729558896
244	0.3725788432
245	0.372332803
246	0.3722107803
247	0.3719443631
248	0.3718643321
249	0.3717634546
250	0.3713345687
251	0.3711657802
252	0.3709702676
253	0.3706508891
254	0.3705696755
255	0.3704615715
256	0.3703488426
257	0.3700192195
258	0.3698657171
259	0.3697705894
260	0.3696897455
261	0.3693528398
262	0.3692053435
263	0.3690255412
264	0.3688891581
265	0.3685423158
266	0.3684835136
267	0.3684084492
268	0.3683260919
269	0.3682378099
270	0.3681195843
271	0.3679990898
272	0.3679348754
273	0.3676847186
274	0.367622353
275	0.3675345728
276	0.3673360725
277	0.3672404888
278	0.3671381797
279	0.367036811
280	0.3669352456
281	0.3667398603
282	0.366488644
283	0.3663789954
284	0.366266353
285	0.3660986363
286	0.3658816265
287	0.3658135851
288	0.3656251654
289	0.3655194089
290	0.365459059
291	0.365348968
292	0.3650888501
293	0.3649534362
294	0.3648263168
295	0.3646608728
296	0.364516465
297	0.3642835632
298	0.3642031414
299	0.3641386109
300	0.3640223423
301	0.3639483215
302	0.3638522025
303	0.3637720596
304	0.3636055725
305	0.3634556138
306	0.3633739316
307	0.3632803981
308	0.3630120206
309	0.362858652
310	0.3627795528
311	0.3626587968
312	0.3625437047
313	0.3624372822
314	0.3622978991
315	0.3621964846
316	0.362074319
317	0.3619767728
318	0.3618930347
319	0.3618056312
320	0.3617064309
321	0.3615300686
322	0.3614258176
323	0.3613197774
324	0.3610500601
325	0.3609730765
326	0.3608730382
327	0.3607811974
328	0.3607186058
329	0.3605704384
330	0.3605005478
331	0.3603821635
332	0.3602959665
333	0.3601813954
334	0.3600980733
335	0.3600367003
336	0.3599425774
337	0.3598613054
338	0.3597628526
339	0.3596845279
340	0.3595944696
341	0.3594607184
342	0.3593580473
343	0.3593112953
344	0.3592148981
345	0.3590501758
346	0.3589843521
347	0.358927781
348	0.3588659058
349	0.3587807165
350	0.3587164092
351	0.3586578393
352	0.3586060384
353	0.3585348006
354	0.3584679538
355	0.3582886712
356	0.358236138
357	0.3581572778
358	0.3580260397
359	0.3579309939
360	0.3578553232
361	0.3577532348
362	0.3576840174
363	0.3576020385
364	0.3574449361
365	0.3573602075
366	0.3572769696
367	0.3571956235
368	0.3570779604
369	0.3568365017
370	0.3567696485
371	0.3567103612
372	0.3566019056
373	0.356515826
374	0.3564044184
375	0.3562901639
376	0.3562245699
377	0.3560470442
378	0.3558063571
379	0.3557368414
380	0.3556919308
381	0.3554624281
382	0.3552668519
383	0.3552061027
384	0.3551209962
385	0.355069758
386	0.3550221734
387	0.3549679822
388	0.3548921461
389	0.3548475251
390	0.3544980805
391	0.3544149645
392	0.3543395197
393	0.3542776284
394	0.3541922973
395	0.3540973652
396	0.3540064485
397	0.3538789678
398	0.353801094
399	0.3537247544
400	0.3536194383
401	0.3534699853
402	0.3534127281
403	0.3532765033
404	0.3531874525
405	0.3529867284
406	0.3529357804
407	0.352872444
408	0.3528136256
409	0.3527582537
410	0.3527167551
411	0.3526619223
412	0.3525790604
413	0.3525346449
414	0.3524658009
415	0.3524090719
416	0.3523440508
417	0.3522640819
418	0.3522085705
419	0.3521480879
420	0.3520735436
421	0.3520196932
422	0.3519633913
423	0.3518775583
424	0.3518069075
425	0.3517288647
426	0.3516544086
427	0.3516086914
428	0.3515373172
429	0.3514907554
430	0.3514290047
431	0.3512430519
432	0.3510731736
433	0.3510010555
434	0.350920451
435	0.3508697381
436	0.3507690758
437	0.3506916918
438	0.3505157991
439	0.3504509982
440	0.3502603411
441	0.3501884849
442	0.3501391951
443	0.3500351629
444	0.3499483611
445	0.3498390849
446	0.3497902547
447	0.3497484977
448	0.3496303893
449	0.3495648858
450	0.349398407
451	0.3493030053
452	0.349240691
453	0.3491672477
454	0.3491078793
455	0.3490642556
456	0.349004671
457	0.348955556
458	0.3487464933
459	0.3486929363
460	0.348507017
461	0.3484312897
462	0.3483788606
463	0.348298108
464	0.3482205709
465	0.348182315
466	0.3481315314
467	0.3480400092
468	0.3479651837
469	0.3479080592
470	0.3478405314
471	0.3477239826
472	0.3476630535
473	0.3476049269
474	0.3475266784
475	0.3474802425
476	0.3474091439
477	0.3473471799
478	0.3472896735
479	0.3471883554
480	0.3470888851
481	0.3470306348
482	0.3469581271
483	0.3468687445
484	0.346796443
485	0.3467261509
486	0.3465541968
487	0.346497618
488	0.3464450661
489	0.3463808663
490	0.3463215527
491	0.3462820393
492	0.3461421219
493	0.3460154096
494	0.3459513232
495	0.3458949337
496	0.3458466113
497	0.3457824934
498	0.3457052164
499	0.3456296299
500	0.3455828375
501	0.3455335064
502	0.3454683268
503	0.3454091334
504	0.3453390171
505	0.3452809477
506	0.3452261583
507	0.3451476609
508	0.3450608321
509	0.3450028947
510	0.3448522783
511	0.3448025942
512	0.3447292136
513	0.3446838976
514	0.3445695659
515	0.3444773728
516	0.3444255923
517	0.3443711
518	0.3442932426
519	0.344125987
520	0.3440502479
521	0.3438355186
522	0.3437835598
523	0.3436603828
524	0.3436069638
525	0.3434965699
526	0.3434247036
527	0.3433809078
528	0.3433461803
529	0.3432001299
530	0.3431008527
531	0.3430516274
532	0.3430004509
533	0.3429264406
534	0.3428648498
535	0.3428172832
536	0.3427683687
537	0.3426951365
538	0.3426292427
539	0.3425766619
540	0.3425031381
541	0.3424009728
542	0.342335003
543	0.3422877152
544	0.3422363191
545	0.3421991428
546	0.3421401978
547	0.3420451877
548	0.3419239137
549	0.3418466187
550	0.3417905335
551	0.3417330434
552	0.3416895102
553	0.3416206457
554	0.3415384314
555	0.3414631234
556	0.3414052678
557	0.3413422741
558	0.3412782117
559	0.3412294607
560	0.3411376322
561	0.3410884319
562	0.341046937
563	0.3409818502
564	0.340920364
565	0.3407679774
566	0.3406782621
567	0.3406202815
568	0.3405577375
569	0.3404878922
570	0.3404293275
571	0.3403574405
572	0.3403000043
573	0.3402071896
574	0.3401418145
575	0.3400986797
576	0.3400533081
577	0.3399308132
578	0.3398676356
579	0.3397824347
580	0.3397339505
581	0.3396573854
582	0.3395819538
583	0.339503091
584	0.3394312575
585	0.3392916713
586	0.3392502441
587	0.3391799776
588	0.3391340108
589	0.3390477422
590	0.3389805426
591	0.338887908
592	0.3388019264
593	0.3387504047
594	0.3386879208
595	0.3386169016
596	0.3385711301
597	0.3385303872
598	0.3384588648
599	0.3383950286
600	0.3383383465
601	0.3382753595
602	0.3381878843
603	0.338137487
604	0.3380991421
605	0.33804544
606	0.3379990806
607	0.3379482433
608	0.3379146898
609	0.3378554087
610	0.3377986253
611	0.3377558565
612	0.3377023931
613	0.3376400434
614	0.3375704218
615	0.3375171013
616	0.3374720218
617	0.3374096142
618	0.3373480736
619	0.3372571218
620	0.3372356167
621	0.3371746728
622	0.3371107226
623	0.3370669325
624	0.3370250603
625	0.3369708754
626	0.3369095756
627	0.3368614458
628	0.3368102049
629	0.3367434326
630	0.3366967791
631	0.3366388037
632	0.3365947532
633	0.3365358479
634	0.3364834946
635	0.3364214441
636	0.3363428552
637	0.3362650756
638	0.3362248257
639	0.33617692
640	0.3361035638
641	0.3360715735
642	0.3360086371
643	0.335957781
644	0.3359157269
645	0.3358741084
646	0.3358351187
647	0.3357395346
648	0.3357131873
649	0.3356731116
650	0.3356200195
651	0.3355871093
652	0.3355317701
653	0.3354490094
654	0.3354000082
655	0.3353722783
656	0.3352909867
657	0.3352290168
658	0.3351395019
659	0.3350760394
660	0.3350323104
661	0.3349767551
662	0.3349044958
663	0.3348420046
664	0.334779424
665	0.3347260057
666	0.3346805888
667	0.3346295581
668	0.3345824397
669	0.3345519464
670	0.3344887368
671	0.3344506608
672	0.3344164363
673	0.334362799
674	0.3343184223
675	0.3341726003
676	0.334133978
677	0.3340775392
678	0.3340453008
679	0.3338979961
680	0.3338500385
681	0.3337717519
682	0.3336831263
683	0.3336471429
684	0.3335813111
685	0.3335347118
686	0.3334829195
687	0.3334433805
688	0.3334104098
689	0.3333683775
690	0.3333371212
691	0.3332623779
692	0.3332329283
693	0.3331643477
694	0.3331138681
695	0.3330699532
696	0.3330144566
697	0.3328999883
698	0.3328300142
699	0.3327684476
700	0.3327245643
701	0.3326653543
702	0.3326173514
703	0.3324966965
704	0.3324296707
705	0.332279808
706	0.3322176289
707	0.3321102657
708	0.3320374939
709	0.3319715364
710	0.331933291
711	0.3319129201
712	0.3318597959
713	0.3318196162
714	0.3317701005
715	0.3317137517
716	0.3316795486
717	0.3316143282
718	0.3315342767
719	0.3314810023
720	0.3314319738
721	0.3313820653
722	0.331289769
723	0.3312287442
724	0.3312010314
725	0.3311437337
726	0.3310861047
727	0.3310379594
728	0.330976309
729	0.3309320838
730	0.3308934012
731	0.3308510698
732	0.3308136744
733	0.3307906271
734	0.3307700221
735	0.3307408973
736	0.330692978
737	0.3306335619
738	0.3306140554
739	0.3305048529
740	0.3304378132
741	0.33039993
742	0.3303621469
743	0.330313872
744	0.3302544959
745	0.3301868349
746	0.3301068229
747	0.3300557063
748	0.3300105488
749	0.3299438005
750	0.3298847708
751	0.3298225334
752	0.3297676788
753	0.3297384663
754	0.3296873315
755	0.3296553262
756	0.3295824174
757	0.3295372293
758	0.3294985741
759	0.3294472342
760	0.3294049441
761	0.32929517
762	0.3292600373
763	0.329227712
764	0.3291844342
765	0.3291349144
766	0.3290718452
767	0.3290249374
768	0.3289723792
769	0.3288519495
770	0.3288065445
771	0.3287302852
772	0.3286676672
773	0.3286167605
774	0.32855397
775	0.3284737901
776	0.3284230161
777	0.3283719771
778	0.3283393224
779	0.3282950739
780	0.3282735831
781	0.3281965014
782	0.3281348015
783	0.32810485
784	0.3280173772
785	0.3279667725
786	0.32791494
787	0.3278605974
788	0.3277990983
789	0.3277594943
790	0.3276510118
791	0.3276092748
792	0.3275745466
793	0.3275321964
794	0.3274805084
795	0.3274240377
796	0.3273832823
797	0.3273104458
798	0.3272693748
799	0.3272122699
800	0.3271605268
801	0.3271367274
802	0.3270831637
803	0.3270325267
804	0.3269838401
805	0.3269187813
806	0.3268677916
807	0.3268182958
808	0.326754901
809	0.3266973525
810	0.32665176
811	0.3266031388
812	0.3265737542
813	0.3265366302
814	0.3264866654
815	0.3264322978
816	0.3263805974
817	0.3263149659
818	0.3262621439
819	0.3262108246
820	0.3261688939
821	0.3261023848
822	0.3260458977
823	0.3260181061
824	0.3259626093
825	0.3259328642
826	0.3258840514
827	0.3258348614
828	0.3257866842
829	0.3257342217
830	0.3256954462
831	0.3256513915
832	0.3256131972
833	0.3255732495
834	0.3255310197
835	0.3254894346
836	0.3254366641
837	0.3253918087
838	0.3253486485
839	0.3252900577
840	0.3252179425
841	0.325158389
842	0.3251204861
843	0.3250747784
844	0.3250409017
845	0.3250084826
846	0.324973072
847	0.3248989879
848	0.324857535
849	0.3248055463
850	0.32474631
851	0.3246764642
852	0.3246096894
853	0.3245728006
854	0.3245317031
855	0.3244880501
856	0.3244101727
857	0.3243868294
858	0.3243553995
859	0.3243168348
860	0.3242827117
861	0.3242660315
862	0.3242356615
863	0.324180838
864	0.3241348025
865	0.3240872226
866	0.3240469856
867	0.3240112888
868	0.3239663648
869	0.3239275941
870	0.323876234
871	0.323818693
872	0.3237801358
873	0.3237216821
874	0.3236843962
875	0.3236007277
876	0.323565389
877	0.3235102262
878	0.3234632988
879	0.3234287344
880	0.3233828262
881	0.3233254062
882	0.3232817548
883	0.3232509912
884	0.3232093337
885	0.323170647
886	0.3231509684
887	0.3231244829
888	0.3230676072
889	0.3230061369
890	0.3229681631
891	0.3229295753
892	0.3228870736
893	0.3228546325
894	0.3228034825
895	0.3227799788
896	0.3227472789
897	0.3226943072
898	0.3226498922
899	0.3226236949
900	0.322575633
901	0.322536506
902	0.3224549147
903	0.3223716267
904	0.3223423482
905	0.3222819549
906	0.3222286151
907	0.322186079
908	0.3221530134
909	0.3221127092
910	0.3220774774
911	0.3220260785
912	0.321962944
913	0.3219005316
914	0.3218012593
915	0.3217594077
916	0.3217180363
917	0.321671439
918	0.3216218126
919	0.3215793353
920	0.321533769
921	0.321478254
922	0.321379781
923	0.3213501573
924	0.3213194527
925	0.3212804714
926	0.3212312156
927	0.321191027
928	0.3211626612
929	0.3211142072
930	0.3210900595
931	0.3209361525
932	0.320895338
933	0.3208437027
934	0.320790028
935	0.3207290337
936	0.3206840563
937	0.3206511073
938	0.3206155877
939	0.3205718417
940	0.320541715
941	0.3204933137
942	0.3204088186
943	0.3203823099
944	0.3203432577
945	0.3203111121
946	0.3202168975
947	0.3201733302
948	0.3201322164
949	0.3200854642
950	0.3200508213
951	0.3200004509
952	0.3199595984
953	0.3199342303
954	0.3199006866
955	0.3198417222
956	0.319807261
957	0.319759666
958	0.3197213892
959	0.3196940487
960	0.3196604448
961	0.3196131806
962	0.3195847455
963	0.3195519351
964	0.3195312289
965	0.3194433619
966	0.3193894374
967	0.3193258445
968	0.3192877334
969	0.3192512038
970	0.3192219305
971	0.3191887059
972	0.319145418
973	0.3190977388
974	0.3190457252
975	0.3190114532
976	0.3189836017
977	0.3189469404
978	0.3189139687
979	0.3188726068
980	0.3188295357
981	0.3187843538
982	0.3187470399
983	0.3186944803
984	0.3186613313
985	0.3186254666
986	0.318583806
987	0.3185460017
988	0.3185166533
989	0.3184755924
990	0.3184366561
991	0.3183872525
992	0.3183370003
993	0.3182816523
994	0.3182031052
995	0.3181670316
996	0.3181439427
997	0.3180893003
998	0.3180174007
999	0.3179856685
.3189687618
317468245
